dataset,policy,seed,system,step,corrections,acc_novel,acc_original,pred_secs,correct_secs
banking77,random10,1,online_linear,200,17,0.0,0.9475,0.0035,0.003
banking77,random10,1,online_linear,250,21,0.0,0.945,0.0055,0.003
banking77,random10,1,online_linear,300,26,0.0,0.945,0.006,0.004
banking77,random10,1,online_linear,350,33,0.0,0.945,0.006,0.0065
banking77,random10,1,online_linear,400,38,0.0,0.945,0.007,0.008
banking77,random10,1,online_linear,450,42,0.0,0.945,0.0075,0.009
banking77,random10,1,online_linear,500,47,0.0,0.945,0.008,0.01
banking77,random10,1,online_linear,550,51,0.0,0.945,0.009,0.0105
banking77,random10,1,online_linear,600,59,0.0,0.945,0.0105,0.0115
banking77,random10,1,online_linear,650,65,0.0,0.945,0.0105,0.013
banking77,random10,1,online_linear,700,68,0.0,0.945,0.0105,0.014
banking77,random10,1,online_linear,750,74,0.0,0.945,0.011,0.015
banking77,random10,1,online_linear,800,78,0.0,0.945,0.012,0.0155
banking77,random10,1,online_linear,850,82,0.0,0.945,0.012,0.0165
banking77,random10,1,online_linear,900,85,0.0,0.9425,0.013,0.017
banking77,random10,1,online_linear,950,92,0.0,0.945,0.0135,0.0185
banking77,random10,1,online_linear,1000,100,0.0,0.945,0.0135,0.0205
banking77,random10,1,online_linear,1050,106,0.0,0.9475,0.0145,0.0215
banking77,random10,1,online_linear,1100,109,0.0,0.9475,0.0155,0.0225
banking77,random10,1,online_linear,1150,117,0.0,0.9475,0.016,0.0235
banking77,random10,1,online_linear,1200,121,0.0,0.9475,0.017,0.024
banking77,random10,1,online_linear,1248,125,0.0,0.9475,0.017,0.025
banking77,random10,1,ewc,0,0,0.0,0.9475,0.0,0.0
banking77,random10,1,ewc,50,3,0.0,0.9475,0.0,0.0015
banking77,random10,1,ewc,100,9,0.0,0.9475,0.0015,0.003
banking77,random10,1,ewc,150,17,0.0,0.9475,0.0025,0.007
banking77,random10,1,ewc,200,22,0.0,0.9475,0.0025,0.0095
banking77,random10,1,ewc,250,28,0.0,0.9475,0.0045,0.011
banking77,random10,1,ewc,300,31,0.0,0.9475,0.005,0.0135
banking77,random10,1,ewc,350,40,0.0,0.9475,0.0065,0.0165
banking77,random10,1,ewc,400,47,0.0,0.9475,0.007,0.0185
banking77,random10,1,ewc,450,49,0.0,0.9475,0.007,0.0195
banking77,random10,1,ewc,500,52,0.0,0.9475,0.0075,0.021
banking77,random10,1,ewc,550,61,0.0,0.9475,0.0085,0.025
banking77,random10,1,ewc,600,67,0.0,0.9475,0.009,0.0285
banking77,random10,1,ewc,650,75,0.0,0.9475,0.011,0.0305
banking77,random10,1,ewc,700,83,0.0,0.9475,0.0125,0.033
banking77,random10,1,ewc,750,86,0.0,0.9475,0.0135,0.035
banking77,random10,1,ewc,800,93,0.0,0.9475,0.014,0.038
banking77,random10,1,ewc,850,100,0.0,0.9475,0.014,0.0415
banking77,random10,1,ewc,900,103,0.0,0.9475,0.0145,0.043
banking77,random10,1,ewc,950,106,0.0,0.9475,0.015,0.0445
banking77,random10,1,ewc,1000,114,0.0,0.945,0.017,0.046
banking77,random10,1,ewc,1050,119,0.0,0.945,0.0175,0.048
banking77,random10,1,ewc,1100,122,0.0,0.945,0.018,0.0495
banking77,random10,1,ewc,1150,127,0.0,0.945,0.0195,0.0505
banking77,random10,1,ewc,1200,129,0.0,0.945,0.021,0.0505
banking77,random10,1,ewc,1248,131,0.0,0.945,0.022,0.0515
banking77,random10,1,a_gem,0,0,0.0,0.9475,0.0,0.0
banking77,random10,1,a_gem,50,6,0.0,0.9475,0.0,0.0055
banking77,random10,1,a_gem,100,16,0.0,0.9475,0.002,0.011
banking77,random10,1,a_gem,150,23,0.0,0.9475,0.0035,0.014
banking77,random10,1,a_gem,200,30,0.0,0.9475,0.005,0.018
banking77,random10,1,a_gem,250,33,0.0,0.9475,0.005,0.02
banking77,random10,1,a_gem,300,34,0.0,0.9475,0.0055,0.0205
banking77,random10,1,a_gem,350,42,0.0,0.95,0.0065,0.0255
banking77,random10,1,a_gem,400,48,0.0,0.95,0.007,0.0295
banking77,random10,1,a_gem,450,57,0.0,0.95,0.0075,0.036
banking77,random10,1,a_gem,500,61,0.0,0.9475,0.0085,0.039
banking77,random10,1,a_gem,550,68,0.0,0.9475,0.009,0.043
banking77,random10,1,a_gem,600,73,0.0,0.9475,0.01,0.046
banking77,random10,1,a_gem,650,78,0.0,0.9475,0.01,0.05
banking77,random10,1,a_gem,700,81,0.0,0.9475,0.0105,0.052
banking77,random10,1,a_gem,750,84,0.0,0.9475,0.0115,0.054
banking77,random10,1,a_gem,800,89,0.0,0.95,0.0125,0.057
banking77,random10,1,a_gem,850,93,0.0,0.95,0.013,0.06
banking77,random10,1,a_gem,900,96,0.0,0.95,0.0145,0.0615
banking77,random10,1,a_gem,950,99,0.0,0.95,0.016,0.065
banking77,random10,1,a_gem,1000,107,0.0,0.95,0.017,0.0725
banking77,random10,1,a_gem,1050,111,0.0,0.95,0.018,0.0755
banking77,random10,1,a_gem,1100,116,0.0,0.95,0.0195,0.0785
banking77,random10,1,a_gem,1150,120,0.0,0.95,0.0205,0.0805
banking77,random10,1,a_gem,1200,125,0.0,0.95,0.0215,0.0835
banking77,random10,1,a_gem,1248,130,0.0,0.95,0.0225,0.0865
banking77,random10,1,lwf,0,0,0.0,0.9475,0.0,0.0
banking77,random10,1,lwf,50,5,0.0,0.9475,0.001,0.001
banking77,random10,1,lwf,100,12,0.0,0.9475,0.003,0.0035
banking77,random10,1,lwf,150,15,0.0,0.9475,0.0035,0.0045
banking77,random10,1,lwf,200,20,0.0,0.9475,0.0045,0.0065
banking77,random10,1,lwf,250,30,0.0,0.9475,0.005,0.0095
banking77,random10,1,lwf,300,33,0.0,0.9475,0.0055,0.0105
banking77,random10,1,lwf,350,36,0.0,0.9475,0.0065,0.011
banking77,random10,1,lwf,400,42,0.0,0.9475,0.007,0.013
banking77,random10,1,lwf,450,48,0.0,0.9475,0.008,0.014
banking77,random10,1,lwf,500,50,0.0,0.9475,0.0085,0.015
banking77,random10,1,lwf,550,54,0.0,0.95,0.01,0.016
banking77,random10,1,lwf,600,60,0.0,0.95,0.0105,0.018
banking77,random10,1,lwf,650,66,0.0,0.95,0.011,0.02
banking77,random10,1,lwf,700,71,0.0,0.95,0.012,0.023
banking77,random10,1,lwf,750,79,0.0,0.95,0.0125,0.026
banking77,random10,1,lwf,800,85,0.0,0.95,0.0135,0.028
banking77,random10,1,lwf,850,89,0.0,0.9525,0.014,0.0295
banking77,random10,1,lwf,900,98,0.0,0.9525,0.0145,0.032
banking77,random10,1,lwf,950,102,0.0,0.9525,0.0155,0.033
banking77,random10,1,lwf,1000,108,0.0,0.9525,0.017,0.0345
banking77,random10,1,lwf,1050,110,0.0,0.9525,0.0175,0.0355
banking77,random10,1,lwf,1100,114,0.0,0.9525,0.0175,0.038
banking77,random10,1,lwf,1150,118,0.0,0.9525,0.019,0.0385
banking77,random10,1,lwf,1200,124,0.0,0.9525,0.0205,0.0405
banking77,random10,1,lwf,1248,126,0.0,0.9525,0.0215,0.0415
banking77,random10,1,knn_lm,0,0,0.0,0.965,0.0,0.0
banking77,random10,1,knn_lm,50,4,0.0,0.965,0.02,0.0015
banking77,random10,1,knn_lm,100,12,0.045,0.965,0.041,0.004
banking77,random10,1,knn_lm,150,15,0.0825,0.965,0.0635,0.0055
banking77,random10,1,knn_lm,200,19,0.1175,0.965,0.086,0.0065
banking77,random10,1,knn_lm,250,23,0.1375,0.965,0.107,0.008
banking77,random10,1,knn_lm,300,27,0.14,0.965,0.1315,0.009
banking77,random10,1,knn_lm,350,30,0.2025,0.965,0.1555,0.0105
banking77,random10,1,knn_lm,400,34,0.205,0.965,0.179,0.0125
banking77,random10,1,knn_lm,450,35,0.205,0.965,0.2036,0.013
banking77,random10,1,knn_lm,500,36,0.23,0.965,0.2251,0.0135
banking77,random10,1,knn_lm,550,36,0.23,0.965,0.2441,0.0135
banking77,random10,1,knn_lm,600,40,0.2575,0.965,0.2656,0.015
banking77,random10,1,knn_lm,650,43,0.2675,0.965,0.2851,0.0165
banking77,random10,1,knn_lm,700,46,0.28,0.965,0.3081,0.018
banking77,random10,1,knn_lm,750,47,0.28,0.965,0.3326,0.0185
banking77,random10,1,knn_lm,800,50,0.2925,0.965,0.3551,0.0195
banking77,random10,1,knn_lm,850,52,0.2925,0.965,0.3761,0.0205
banking77,random10,1,knn_lm,900,56,0.3125,0.965,0.3986,0.0225
banking77,random10,1,knn_lm,950,60,0.325,0.965,0.4206,0.0245
banking77,random10,1,knn_lm,1000,66,0.375,0.965,0.4441,0.0275
banking77,random10,1,knn_lm,1050,70,0.4275,0.965,0.4656,0.0295
banking77,random10,1,knn_lm,1100,71,0.4425,0.965,0.4876,0.03
banking77,random10,1,knn_lm,1150,76,0.45,0.965,0.5106,0.0325
banking77,random10,1,knn_lm,1200,80,0.4875,0.965,0.5341,0.034
banking77,random10,1,knn_lm,1248,83,0.5025,0.965,0.5561,0.0355
banking77,random10,1,river_logreg,0,0,0.0,0.1475,0.0,0.0
banking77,random10,1,river_logreg,50,3,0.1,0.0,0.1115,0.056
banking77,random10,1,river_logreg,100,5,0.1,0.0,0.2261,0.096
banking77,random10,1,river_logreg,150,9,0.1,0.0,0.3426,0.1745
banking77,random10,1,river_logreg,200,19,0.1,0.0,0.4801,0.3881
banking77,random10,1,river_logreg,250,22,0.1,0.0,0.6432,0.4601
banking77,random10,1,river_logreg,300,25,0.1,0.0,0.7792,0.5246
banking77,random10,1,river_logreg,350,25,0.1,0.0,0.9182,0.5246
banking77,random10,1,river_logreg,400,28,0.2,0.0,1.0607,0.5972
banking77,random10,1,river_logreg,450,31,0.2,0.0,1.1868,0.6592
banking77,random10,1,river_logreg,500,36,0.2,0.0,1.3283,0.7662
banking77,random10,1,river_logreg,550,38,0.295,0.0,1.4518,0.8062
banking77,random10,1,river_logreg,600,39,0.295,0.0,1.5738,0.8267
banking77,random10,1,river_logreg,650,40,0.295,0.0,1.6973,0.8467
banking77,random10,1,river_logreg,700,46,0.4625,0.0,1.8209,0.9693
banking77,random10,1,river_logreg,750,50,0.3625,0.0,1.9544,1.0564
banking77,random10,1,river_logreg,800,55,0.3925,0.0,2.0809,1.1614
banking77,random10,1,river_logreg,850,57,0.465,0.0,2.2059,1.2019
banking77,random10,1,river_logreg,900,57,0.465,0.0,2.3289,1.2019
banking77,random10,1,river_logreg,950,57,0.465,0.0,2.4525,1.2019
banking77,random10,1,river_logreg,1000,59,0.6525,0.0,2.5795,1.2479
banking77,random10,1,river_logreg,1050,62,0.7075,0.0,2.714,1.3104
banking77,random10,1,river_logreg,1100,62,0.7075,0.0,2.843,1.3104
banking77,random10,1,river_logreg,1150,64,0.735,0.0,2.9696,1.3534
banking77,random10,1,river_logreg,1200,64,0.735,0.0,3.0921,1.3534
banking77,random10,1,river_logreg,1248,66,0.735,0.0,3.2171,1.396
banking77,random10,2,substrate,0,0,0.0,0.955,0.0,0.0
banking77,random10,2,substrate,50,7,0.0375,0.955,0.0165,0.0035
banking77,random10,2,substrate,100,12,0.0725,0.955,0.0325,0.0055
banking77,random10,2,substrate,150,16,0.115,0.955,0.0505,0.007
banking77,random10,2,substrate,200,22,0.145,0.955,0.066,0.01
banking77,random10,2,substrate,250,23,0.1525,0.955,0.0845,0.0105
banking77,random10,2,substrate,300,26,0.19,0.955,0.1005,0.012
banking77,random10,2,substrate,350,30,0.1975,0.955,0.1165,0.013
banking77,random10,2,substrate,400,33,0.2125,0.955,0.1325,0.0145
banking77,random10,2,substrate,450,37,0.22,0.955,0.149,0.016
banking77,random10,2,substrate,500,43,0.265,0.9525,0.164,0.019
banking77,random10,2,substrate,550,46,0.2825,0.9525,0.1796,0.0205
banking77,random10,2,substrate,600,49,0.3325,0.9525,0.1971,0.021
banking77,random10,2,substrate,650,52,0.335,0.9525,0.2146,0.0225
banking77,random10,2,substrate,700,56,0.3675,0.9525,0.2336,0.024
banking77,random10,2,substrate,750,57,0.3675,0.9525,0.2491,0.0245
banking77,random10,2,substrate,800,59,0.4,0.9525,0.2656,0.0255
banking77,random10,2,substrate,850,62,0.4175,0.9525,0.2851,0.0265
banking77,random10,2,substrate,900,64,0.4325,0.9525,0.3021,0.0275
banking77,random10,2,substrate,950,66,0.4525,0.9525,0.3216,0.028
banking77,random10,2,substrate,1000,67,0.4575,0.9525,0.3356,0.028
banking77,random10,2,substrate,1050,72,0.5025,0.9525,0.3506,0.0305
banking77,random10,2,substrate,1100,74,0.505,0.9525,0.3661,0.0315
banking77,random10,2,substrate,1150,74,0.505,0.9525,0.3831,0.0315
banking77,random10,2,substrate,1200,77,0.505,0.9525,0.4018,0.0325
banking77,random10,2,substrate,1250,79,0.515,0.9525,0.4193,0.0335
banking77,random10,2,substrate,1300,81,0.5175,0.9525,0.4429,0.0345
banking77,random10,2,substrate,1350,84,0.53,0.9525,0.4629,0.035
banking77,random10,2,substrate,1400,87,0.545,0.9525,0.4814,0.0365
banking77,random10,2,substrate,1450,88,0.5775,0.9525,0.4979,0.037
banking77,random10,2,substrate,1500,92,0.5875,0.9525,0.5139,0.039
banking77,random10,2,substrate,1517,92,0.5875,0.9525,0.5194,0.039
banking77,random10,2,static_knn,0,0,0.0,0.955,0.0,0.0
banking77,random10,2,static_knn,50,8,0.0,0.955,0.015,0.0005
banking77,random10,2,static_knn,100,15,0.0,0.955,0.0318,0.0005
banking77,random10,2,static_knn,150,18,0.0,0.955,0.0448,0.0005
banking77,random10,2,static_knn,200,23,0.0,0.955,0.0578,0.0005
banking77,random10,2,static_knn,250,30,0.0,0.955,0.0708,0.0005
banking77,random10,2,static_knn,300,34,0.0,0.955,0.0848,0.0005
banking77,random10,2,static_knn,350,43,0.0,0.955,0.0988,0.0005
banking77,random10,2,static_knn,400,48,0.0,0.955,0.1123,0.0005
banking77,random10,2,static_knn,450,53,0.0,0.955,0.1263,0.0005
banking77,random10,2,static_knn,500,60,0.0,0.955,0.1409,0.0005
banking77,random10,2,static_knn,550,70,0.0,0.955,0.1564,0.0005
banking77,random10,2,static_knn,600,77,0.0,0.955,0.1679,0.0005
banking77,random10,2,static_knn,650,81,0.0,0.955,0.1819,0.0005
banking77,random10,2,static_knn,700,85,0.0,0.955,0.1944,0.0005
banking77,random10,2,static_knn,750,89,0.0,0.955,0.2089,0.0005
banking77,random10,2,static_knn,800,96,0.0,0.955,0.2219,0.0005
banking77,random10,2,static_knn,850,102,0.0,0.955,0.2344,0.0005
banking77,random10,2,static_knn,900,108,0.0,0.955,0.2474,0.0005
banking77,random10,2,static_knn,950,113,0.0,0.955,0.2589,0.0005
banking77,random10,2,static_knn,1000,120,0.0,0.955,0.2719,0.0005
banking77,random10,2,static_knn,1050,125,0.0,0.955,0.2844,0.0005
banking77,random10,2,static_knn,1100,127,0.0,0.955,0.2974,0.0005
banking77,random10,2,static_knn,1150,132,0.0,0.955,0.3089,0.0005
banking77,random10,2,static_knn,1200,137,0.0,0.955,0.3229,0.0005
banking77,random10,2,static_knn,1250,140,0.0,0.955,0.3354,0.0005
banking77,random10,2,static_knn,1300,145,0.0,0.955,0.3474,0.0005
banking77,random10,2,static_knn,1350,152,0.0,0.955,0.3614,0.0005
banking77,random10,2,static_knn,1400,153,0.0,0.955,0.3759,0.0005
banking77,random10,2,static_knn,1450,157,0.0,0.955,0.3884,0.0005
banking77,random10,2,static_knn,1500,161,0.0,0.955,0.404,0.0005
banking77,random10,2,static_knn,1517,163,0.0,0.955,0.4095,0.0005
banking77,random10,2,static_linear,0,0,0.0,0.945,0.0,0.0
banking77,random10,2,static_linear,50,8,0.0,0.945,0.001,0.0
banking77,random10,2,static_linear,100,16,0.0,0.945,0.002,0.0
banking77,random10,2,static_linear,150,18,0.0,0.945,0.0025,0.0
banking77,random10,2,static_linear,200,21,0.0,0.945,0.003,0.0
banking77,random10,2,static_linear,250,28,0.0,0.945,0.004,0.0
banking77,random10,2,static_linear,300,32,0.0,0.945,0.0045,0.0
banking77,random10,2,static_linear,350,36,0.0,0.945,0.005,0.0
banking77,random10,2,static_linear,400,40,0.0,0.945,0.0055,0.0
banking77,random10,2,static_linear,450,47,0.0,0.945,0.006,0.0
banking77,random10,2,static_linear,500,52,0.0,0.945,0.0065,0.0
banking77,random10,2,static_linear,550,58,0.0,0.945,0.007,0.0
banking77,random10,2,static_linear,600,63,0.0,0.945,0.0075,0.0
banking77,random10,2,static_linear,650,64,0.0,0.945,0.008,0.0
banking77,random10,2,static_linear,700,70,0.0,0.945,0.008,0.0
banking77,random10,2,static_linear,750,74,0.0,0.945,0.009,0.0
banking77,random10,2,static_linear,800,81,0.0,0.945,0.01,0.0
banking77,random10,2,static_linear,850,84,0.0,0.945,0.0105,0.0
banking77,random10,2,static_linear,900,93,0.0,0.945,0.0115,0.0
banking77,random10,2,static_linear,950,100,0.0,0.945,0.012,0.0
banking77,random10,2,static_linear,1000,104,0.0,0.945,0.0125,0.0
banking77,random10,2,static_linear,1050,108,0.0,0.945,0.013,0.0
banking77,random10,2,static_linear,1100,116,0.0,0.945,0.0135,0.0
banking77,random10,2,static_linear,1150,120,0.0,0.945,0.014,0.0
banking77,random10,2,static_linear,1200,123,0.0,0.945,0.0145,0.0
banking77,random10,2,static_linear,1250,129,0.0,0.945,0.015,0.0
banking77,random10,2,static_linear,1300,138,0.0,0.945,0.016,0.0
banking77,random10,2,static_linear,1350,144,0.0,0.945,0.0165,0.0
banking77,random10,2,static_linear,1400,151,0.0,0.945,0.017,0.0
banking77,random10,2,static_linear,1450,153,0.0,0.945,0.018,0.0
banking77,random10,2,static_linear,1500,159,0.0,0.945,0.019,0.0
banking77,random10,2,static_linear,1517,160,0.0,0.945,0.019,0.0
banking77,random10,2,online_linear,0,0,0.0,0.945,0.0,0.0
banking77,random10,2,online_linear,50,1,0.0,0.945,0.0005,0.0005
banking77,random10,2,online_linear,100,7,0.0,0.9475,0.002,0.0015
banking77,random10,2,online_linear,150,13,0.0,0.9475,0.0025,0.003
banking77,random10,2,online_linear,200,17,0.0,0.9475,0.0035,0.004
banking77,random10,2,online_linear,250,23,0.0,0.9475,0.004,0.005
banking77,random10,2,online_linear,300,25,0.0,0.9475,0.004,0.0055
banking77,random10,2,online_linear,350,30,0.0,0.9475,0.005,0.006
banking77,random10,2,online_linear,400,34,0.0,0.9475,0.005,0.008
banking77,random10,2,online_linear,450,40,0.0,0.9475,0.006,0.009
banking77,random10,2,online_linear,500,42,0.0,0.9475,0.0065,0.0095
banking77,random10,2,online_linear,550,45,0.0,0.9475,0.008,0.0095
banking77,random10,2,online_linear,600,48,0.0,0.9475,0.0085,0.0105
banking77,random10,2,online_linear,650,53,0.0,0.9475,0.009,0.012
banking77,random10,2,online_linear,700,57,0.0,0.9475,0.0095,0.0135
banking77,random10,2,online_linear,750,61,0.0,0.9475,0.01,0.015
banking77,random10,2,online_linear,800,68,0.0,0.9475,0.01,0.0165
banking77,random10,2,online_linear,850,71,0.0,0.9475,0.0105,0.0175
banking77,random10,2,online_linear,900,75,0.0,0.9475,0.011,0.019
banking77,random10,2,online_linear,950,80,0.0,0.9475,0.0115,0.02
banking77,random10,2,online_linear,1000,89,0.0,0.9475,0.0125,0.0215
banking77,random10,2,online_linear,1050,93,0.0,0.9475,0.0125,0.0225
banking77,random10,2,online_linear,1100,102,0.0,0.9475,0.014,0.024
banking77,random10,2,online_linear,1150,105,0.0,0.9475,0.014,0.025
banking77,random10,2,online_linear,1200,110,0.0,0.9475,0.015,0.0255
banking77,random10,2,online_linear,1250,118,0.0,0.95,0.016,0.027
banking77,random10,2,online_linear,1300,122,0.0,0.95,0.017,0.0275
banking77,random10,2,online_linear,1350,126,0.0,0.95,0.0185,0.0275
banking77,random10,2,online_linear,1400,128,0.0,0.95,0.0185,0.0285
banking77,random10,2,online_linear,1450,132,0.0,0.9475,0.0185,0.03
banking77,random10,2,online_linear,1500,136,0.0,0.9475,0.02,0.0305
banking77,random10,2,online_linear,1517,137,0.0,0.9475,0.02,0.031
banking77,random10,2,ewc,0,0,0.0,0.945,0.0,0.0
banking77,random10,2,ewc,50,5,0.0,0.9475,0.001,0.0015
banking77,random10,2,ewc,100,8,0.0,0.9475,0.002,0.002
banking77,random10,2,ewc,150,11,0.0,0.9475,0.0025,0.003
banking77,random10,2,ewc,200,15,0.0,0.9475,0.0035,0.006
banking77,random10,2,ewc,250,17,0.0,0.9475,0.0045,0.008
banking77,random10,2,ewc,300,25,0.0,0.95,0.0055,0.011
banking77,random10,2,ewc,350,31,0.0,0.9475,0.0065,0.013
banking77,random10,2,ewc,400,34,0.0,0.95,0.007,0.0145
banking77,random10,2,ewc,450,39,0.0,0.9475,0.009,0.0155
banking77,random10,2,ewc,500,44,0.0,0.9475,0.01,0.0175
banking77,random10,2,ewc,550,51,0.0,0.9475,0.0105,0.02
banking77,random10,2,ewc,600,54,0.0,0.95,0.0115,0.021
banking77,random10,2,ewc,650,61,0.0,0.95,0.0125,0.024
banking77,random10,2,ewc,700,66,0.0,0.9475,0.014,0.0255
banking77,random10,2,ewc,750,70,0.0,0.95,0.0145,0.0275
banking77,random10,2,ewc,800,76,0.0,0.9475,0.0145,0.0305
banking77,random10,2,ewc,850,83,0.0,0.95,0.0145,0.034
banking77,random10,2,ewc,900,90,0.0,0.9475,0.0155,0.0375
banking77,random10,2,ewc,950,95,0.0,0.9475,0.017,0.0395
banking77,random10,2,ewc,1000,101,0.0,0.9475,0.0185,0.0415
banking77,random10,2,ewc,1050,108,0.0,0.9475,0.019,0.045
banking77,random10,2,ewc,1100,113,0.0,0.9475,0.0205,0.0465
banking77,random10,2,ewc,1150,114,0.0,0.9475,0.021,0.047
banking77,random10,2,ewc,1200,120,0.0,0.95,0.0215,0.05
banking77,random10,2,ewc,1250,125,0.0,0.95,0.023,0.0525
banking77,random10,2,ewc,1300,130,0.0,0.9475,0.0245,0.0555
banking77,random10,2,ewc,1350,135,0.0,0.9475,0.026,0.0575
banking77,random10,2,ewc,1400,138,0.0,0.95,0.027,0.059
banking77,random10,2,ewc,1450,144,0.0,0.95,0.0275,0.0615
banking77,random10,2,ewc,1500,149,0.0,0.95,0.028,0.0635
banking77,random10,2,ewc,1517,152,0.0,0.95,0.028,0.0655
banking77,random10,2,a_gem,0,0,0.0,0.945,0.0,0.0
banking77,random10,2,a_gem,50,2,0.0,0.945,0.001,0.001
banking77,random10,2,a_gem,100,6,0.0,0.945,0.002,0.0035
banking77,random10,2,a_gem,150,6,0.0,0.945,0.003,0.0035
banking77,random10,2,a_gem,200,13,0.0,0.945,0.0035,0.01
banking77,random10,2,a_gem,250,19,0.0,0.9425,0.006,0.012
banking77,random10,2,a_gem,300,20,0.0,0.9425,0.0065,0.013
banking77,random10,2,a_gem,350,25,0.0,0.945,0.008,0.016
banking77,random10,2,a_gem,400,30,0.0,0.9475,0.009,0.0185
banking77,random10,2,a_gem,450,33,0.0,0.95,0.0105,0.02
banking77,random10,2,a_gem,500,38,0.0,0.9475,0.0115,0.023
banking77,random10,2,a_gem,550,43,0.0,0.9475,0.0125,0.026
banking77,random10,2,a_gem,600,52,0.0,0.9475,0.0125,0.034
banking77,random10,2,a_gem,650,56,0.0,0.9475,0.014,0.037
banking77,random10,2,a_gem,700,61,0.0,0.9475,0.014,0.041
banking77,random10,2,a_gem,750,69,0.0,0.95,0.0145,0.0465
banking77,random10,2,a_gem,800,75,0.0,0.95,0.016,0.0495
banking77,random10,2,a_gem,850,80,0.0,0.95,0.017,0.0525
banking77,random10,2,a_gem,900,86,0.0,0.95,0.0185,0.056
banking77,random10,2,a_gem,950,90,0.0,0.95,0.019,0.058
banking77,random10,2,a_gem,1000,98,0.0,0.95,0.02,0.0625
banking77,random10,2,a_gem,1050,103,0.0,0.95,0.0205,0.0665
banking77,random10,2,a_gem,1100,108,0.0,0.95,0.0215,0.069
banking77,random10,2,a_gem,1150,110,0.0,0.95,0.022,0.0705
banking77,random10,2,a_gem,1200,113,0.0,0.95,0.022,0.0735
banking77,random10,2,a_gem,1250,118,0.0,0.95,0.0235,0.0765
banking77,random10,2,a_gem,1300,123,0.0,0.95,0.0245,0.0795
banking77,random10,2,a_gem,1350,128,0.0,0.95,0.0245,0.083
banking77,random10,2,a_gem,1400,133,0.0,0.9525,0.0255,0.086
banking77,random10,2,a_gem,1450,138,0.0,0.95,0.0265,0.089
banking77,random10,2,a_gem,1500,141,0.0,0.95,0.027,0.0915
banking77,random10,2,a_gem,1517,143,0.0,0.95,0.0275,0.0925
banking77,random10,2,lwf,0,0,0.0,0.945,0.0,0.0
banking77,random10,2,lwf,50,5,0.0,0.945,0.001,0.0015
banking77,random10,2,lwf,100,9,0.0,0.945,0.001,0.004
banking77,random10,2,lwf,150,16,0.0,0.9475,0.0025,0.006
banking77,random10,2,lwf,200,18,0.0,0.95,0.003,0.007
banking77,random10,2,lwf,250,23,0.0,0.9525,0.0035,0.0095
banking77,random10,2,lwf,300,37,0.0,0.9525,0.005,0.012
banking77,random10,2,lwf,350,45,0.0,0.9525,0.0065,0.014
banking77,random10,2,lwf,400,52,0.0,0.9525,0.0075,0.0165
banking77,random10,2,lwf,450,56,0.0,0.95,0.009,0.0175
banking77,random10,2,lwf,500,60,0.0,0.95,0.01,0.019
banking77,random10,2,lwf,550,64,0.0,0.95,0.0115,0.02
banking77,random10,2,lwf,600,71,0.0,0.95,0.0125,0.0225
banking77,random10,2,lwf,650,79,0.0,0.95,0.014,0.0245
banking77,random10,2,lwf,700,87,0.0,0.95,0.015,0.027
banking77,random10,2,lwf,750,94,0.0,0.95,0.0165,0.029
banking77,random10,2,lwf,800,96,0.0,0.95,0.0175,0.03
banking77,random10,2,lwf,850,101,0.0,0.95,0.0195,0.031
banking77,random10,2,lwf,900,106,0.0,0.95,0.022,0.032
banking77,random10,2,lwf,950,109,0.0,0.95,0.0225,0.034
banking77,random10,2,lwf,1000,117,0.0,0.95,0.0225,0.037
banking77,random10,2,lwf,1050,123,0.0,0.95,0.0235,0.039
banking77,random10,2,lwf,1100,127,0.0,0.95,0.0245,0.041
banking77,random10,2,lwf,1150,131,0.0,0.95,0.026,0.042
banking77,random10,2,lwf,1200,132,0.0,0.95,0.027,0.0425
banking77,random10,2,lwf,1250,141,0.0,0.95,0.028,0.0445
banking77,random10,2,lwf,1300,146,0.0,0.9525,0.029,0.0455
banking77,random10,2,lwf,1350,150,0.0,0.9525,0.0295,0.047
banking77,random10,2,lwf,1400,161,0.0,0.95,0.031,0.049
banking77,random10,2,lwf,1450,162,0.0,0.95,0.032,0.049
banking77,random10,2,lwf,1500,170,0.0,0.95,0.032,0.052
banking77,random10,2,lwf,1517,171,0.0,0.95,0.032,0.0525
banking77,random10,2,knn_lm,0,0,0.0,0.9575,0.0,0.0
banking77,random10,2,knn_lm,50,2,0.0,0.9575,0.0255,0.0005
banking77,random10,2,knn_lm,100,6,0.0,0.9575,0.0475,0.002
banking77,random10,2,knn_lm,150,13,0.0,0.9575,0.069,0.0055
banking77,random10,2,knn_lm,200,16,0.005,0.9575,0.089,0.0065
banking77,random10,2,knn_lm,250,20,0.005,0.9575,0.1105,0.0075
banking77,random10,2,knn_lm,300,23,0.0075,0.9575,0.131,0.009
banking77,random10,2,knn_lm,350,27,0.0075,0.9575,0.1535,0.011
banking77,random10,2,knn_lm,400,29,0.01,0.9575,0.1745,0.012
banking77,random10,2,knn_lm,450,35,0.02,0.9575,0.1955,0.0145
banking77,random10,2,knn_lm,500,44,0.0325,0.9575,0.2166,0.018
banking77,random10,2,knn_lm,550,50,0.0525,0.9575,0.2376,0.021
banking77,random10,2,knn_lm,600,55,0.0875,0.9575,0.2612,0.023
banking77,random10,2,knn_lm,650,60,0.1,0.9575,0.2877,0.025
